응답자ID,조사시작일자,성별구분코드,연령대구분명,답변자거주지역명,가구소득정도명,서울특별시여행관심값,경기도인천광역시여행관심값,부산광역시여행관심값,충청남도대전광역시여행관심값,충청북도여행관심값,경상남도울산광역시여행관심값,경상북도대구광역시여행관심값,전라남도광주광역시여행관심값,전라북도여행관심값,강원여행관심값,제주도여행관심값
53334917,20230522,F,20대,충청북도,700만원 이상,4,3,4,4,2,2,3,4,2,4,4
53361661,20230522,F,20대,충청북도,300이상500만원 미만,3,3,4,3,3,3,3,3,3,4,4
53347835,20230522,M,50대,대전광역시,700만원 이상,2,2,4,3,3,2,2,4,4,4,1
53358337,20230522,M,40대,경기도,300만원 미만,3,3,3,3,3,3,3,3,3,3,3
53329439,20230522,M,40대,경기도,300만원 미만,1,1,1,1,1,1,1,1,1,1,1
53365162,20230522,M,40대,경기도,700만원 이상,3,2,4,3,2,4,3,3,2,3,3
53329507,20230522,M,40대,경기도,300이상500만원 미만,2,2,3,2,2,3,2,2,2,3,2
53340507,20230522,M,40대,경기도,500이상700만원 미만,3,3,3,3,3,3,3,3,3,3,4
53367051,20230522,M,40대,인천광역시,500이상700만원 미만,2,2,2,4,2,1,4,3,4,3,3
53326091,20230522,M,40대,인천광역시,300이상500만원 미만,3,2,4,4,2,3,3,4,4,3,2
53342479,20230522,M,40대,인천광역시,500이상700만원 미만,1,3,3,4,3,5,3,3,4,4,3
53374609,20230522,M,40대,울산광역시,300만원 미만,1,2,1,4,3,3,2,2,2,2,2
53341178,20230522,M,40대,울산광역시,700만원 이상,4,3,2,3,3,3,3,2,3,4,4
53367320,20230522,M,40대,울산광역시,500이상700만원 미만,4,3,3,3,3,4,3,3,3,3,4
53358480,20230522,M,40대,경상북도,모름,3,3,4,4,2,3,4,3,3,2,2
53330336,20230522,M,40대,경상북도,700만원 이상,4,3,4,3,3,3,3,3,3,4,1
53356781,20230522,M,40대,경상북도,300이상500만원 미만,3,3,3,3,3,3,3,4,3,1,4
53368233,20230522,M,30대,부산광역시,700만원 이상,3,1,1,1,1,1,1,1,1,1,5
53327058,20230522,M,30대,부산광역시,300이상500만원 미만,2,3,3,3,3,3,3,2,3,3,2
53349909,20230522,M,30대,광주광역시,300이상500만원 미만,3,2,2,1,2,3,4,2,1,3,2
53349779,20230522,M,30대,광주광역시,300이상500만원 미만,3,3,3,3,3,3,3,3,3,3,3
53360003,20230522,M,30대,경상남도,300이상500만원 미만,4,3,3,3,3,3,3,3,3,3,4
435569,20230522,M,20대,경기도,모름,3,3,3,3,3,3,3,3,3,3,3
222117,20230522,M,20대,경기도,700만원 이상,1,1,4,1,1,3,4,3,1,4,3
451495,20230522,M,20대,경기도,700만원 이상,4,3,1,3,3,4,3,3,3,5,3
53373655,20230522,M,20대,경기도,700만원 이상,3,3,4,2,1,3,4,2,1,3,4
429242,20230522,M,20대,경기도,300이상500만원 미만,3,2,3,2,3,3,3,1,1,3,3
281933,20230522,M,20대,경기도,500이상700만원 미만,3,3,4,3,3,4,4,4,3,3,2
453336,20230522,M,20대,경기도,300이상500만원 미만,2,3,2,3,3,2,5,2,2,2,3
431072,20230522,M,20대,경기도,700만원 이상,3,3,3,2,2,3,3,3,4,3,3
41927,20230522,M,20대,서울특별시,500이상700만원 미만,4,4,2,2,2,2,2,2,2,2,3
289713,20230522,M,20대,대전광역시,300만원 미만,3,3,3,3,3,3,3,3,3,3,1
359525,20230522,M,20대,광주광역시,300만원 미만,5,4,3,3,2,3,3,1,3,3,1
361156,20230522,M,20대,서울특별시,모름,3,3,3,4,4,2,1,3,3,4,5
368952,20230522,M,20대,광주광역시,500이상700만원 미만,5,3,3,4,3,3,3,3,3,3,5
381473,20230522,M,20대,서울특별시,300이상500만원 미만,5,1,5,2,1,4,1,2,4,5,5
409117,20230522,M,20대,서울특별시,모름,3,2,2,2,2,2,2,2,2,2,2
413029,20230522,M,20대,충청남도(세종시 포함),300이상500만원 미만,4,1,4,2,2,2,2,1,2,4,4
422095,20230522,M,20대,서울특별시,500이상700만원 미만,3,3,3,3,3,3,3,3,3,3,3
424664,20230522,M,20대,서울특별시,500이상700만원 미만,3,3,3,3,3,3,3,3,3,3,3
441976,20230522,M,20대,전라북도,300이상500만원 미만,3,3,3,3,3,3,3,3,3,3,3
445344,20230522,M,20대,경상남도,500이상700만원 미만,4,2,3,1,2,3,3,1,1,3,2
452639,20230522,M,20대,서울특별시,300이상500만원 미만,3,3,3,3,3,3,3,3,3,3,3
452919,20230522,M,20대,서울특별시,모름,3,4,2,2,2,2,2,2,2,4,2
53322797,20230522,M,30대,서울특별시,700만원 이상,3,3,2,3,3,2,2,3,3,3,3
53323016,20230522,F,60대,서울특별시,300만원 미만,3,3,4,3,4,4,4,4,4,4,3
53323649,20230522,M,20대,서울특별시,500이상700만원 미만,3,3,3,3,3,4,3,3,3,4,5
53323724,20230522,F,40대,서울특별시,300만원 미만,3,4,3,5,4,2,4,4,4,3,2
53323738,20230522,M,40대,서울특별시,300만원 미만,3,3,3,3,3,3,3,3,3,3,3
53324006,20230522,M,60대,서울특별시,700만원 이상,1,3,5,3,2,3,4,3,2,4,5
53325261,20230522,M,50대,서울특별시,500이상700만원 미만,3,3,3,2,1,1,1,3,3,5,1
53325292,20230522,F,60대,서울특별시,700만원 이상,3,1,3,3,3,3,3,3,3,4,2
53325730,20230522,F,30대,인천광역시,500이상700만원 미만,4,4,4,3,3,3,4,3,3,4,5
53325962,20230522,M,50대,경기도,500이상700만원 미만,3,3,4,4,3,3,3,3,3,4,4
53325969,20230522,F,50대,광주광역시,300이상500만원 미만,3,3,4,2,3,4,3,2,3,4,4
53326147,20230522,F,50대,전라북도,700만원 이상,3,3,3,3,3,3,3,3,3,3,3
53326521,20230522,F,60대,충청남도(세종시 포함),300만원 미만,4,4,4,3,3,3,3,3,3,3,5
53326994,20230522,M,60대,대전광역시,500이상700만원 미만,4,3,4,3,3,4,4,3,3,3,2
53327094,20230522,F,60대,경기도,700만원 이상,3,3,3,2,3,3,3,1,1,3,1
53327228,20230522,F,60대,강원도,300이상500만원 미만,3,2,3,3,4,2,2,3,4,4,4
53327451,20230522,M,50대,경상북도,700만원 이상,3,3,3,3,3,3,3,4,4,3,3
53327670,20230522,F,20대,대전광역시,300이상500만원 미만,3,2,3,3,3,3,2,2,3,3,5
53327948,20230522,M,50대,전라남도,700만원 이상,4,3,2,3,2,2,2,3,3,2,1
53328586,20230522,M,40대,서울특별시,300이상500만원 미만,3,2,3,2,2,2,2,1,2,3,1
53328690,20230522,M,30대,경기도,500이상700만원 미만,3,3,3,3,3,3,3,3,3,3,3
53329006,20230522,M,50대,울산광역시,700만원 이상,3,3,3,3,3,4,4,4,4,4,4
53329164,20230522,F,20대,전라북도,모름,4,5,4,4,4,3,3,4,3,5,5
53329697,20230522,F,60대,서울특별시,300만원 미만,3,3,3,3,3,3,3,3,4,3,3
53329988,20230522,M,30대,경기도,300만원 미만,3,2,3,1,2,2,3,1,1,4,4
53330325,20230522,F,40대,경상남도,300이상500만원 미만,3,3,3,4,4,3,4,4,4,4,4
53330443,20230522,F,50대,대구광역시,300이상500만원 미만,4,4,3,3,3,3,3,3,1,4,4
53330950,20230522,F,30대,인천광역시,300이상500만원 미만,3,2,4,4,3,3,3,4,4,4,3
53331178,20230522,M,30대,전라북도,700만원 이상,4,4,4,3,4,3,3,3,4,4,4
53331436,20230522,F,20대,경상남도,500이상700만원 미만,5,4,3,4,1,3,2,4,1,5,5
53331500,20230522,M,50대,부산광역시,700만원 이상,3,3,3,3,3,3,3,3,3,3,4
53332236,20230522,F,30대,경상북도,모름,1,1,1,1,1,1,3,1,1,1,1
53333068,20230522,M,20대,대전광역시,500이상700만원 미만,3,2,3,3,3,2,2,2,2,3,3
53333133,20230522,F,60대,전라북도,700만원 이상,3,3,3,3,3,3,3,3,3,4,3
53333826,20230522,M,20대,서울특별시,300만원 미만,3,3,3,3,3,3,3,3,3,3,3
53333915,20230522,F,60대,인천광역시,300이상500만원 미만,4,4,5,4,4,4,4,4,4,3,4
53334088,20230522,M,60대,경상남도,300이상500만원 미만,4,3,4,3,3,4,3,3,3,3,4
53334152,20230522,F,40대,인천광역시,모름,1,1,3,2,3,2,2,2,1,3,3
53334545,20230522,F,40대,경상북도,300이상500만원 미만,3,3,3,2,4,4,2,4,3,2,4
53334828,20230522,M,30대,서울특별시,300이상500만원 미만,4,4,4,4,5,4,4,4,3,5,5
53334901,20230522,F,50대,강원도,300만원 미만,4,3,4,4,4,4,4,4,4,1,3
53335297,20230522,F,60대,경상북도,300이상500만원 미만,3,3,3,2,3,4,4,2,1,2,3
53335655,20230522,F,40대,충청북도,700만원 이상,3,3,3,3,1,3,3,3,3,3,3
53335830,20230522,F,20대,전라북도,300이상500만원 미만,3,3,4,4,3,3,3,3,3,3,3
53336038,20230522,M,30대,인천광역시,500이상700만원 미만,1,1,5,3,3,5,3,5,3,5,5
53336728,20230522,M,50대,전라북도,700만원 이상,1,3,3,3,3,3,3,3,3,3,3
53336948,20230522,F,40대,인천광역시,500이상700만원 미만,3,3,4,4,4,4,4,1,1,5,5
53337398,20230522,M,40대,강원도,300이상500만원 미만,2,2,2,2,2,2,2,2,2,3,2
53337413,20230522,F,50대,광주광역시,500이상700만원 미만,4,3,4,3,3,1,4,3,4,4,3
53337691,20230522,F,50대,서울특별시,500이상700만원 미만,3,2,2,3,2,2,2,2,2,2,2
53337694,20230522,F,50대,경기도,300만원 미만,2,3,3,3,3,4,3,3,3,3,2
53337918,20230522,F,50대,충청남도(세종시 포함),500이상700만원 미만,2,1,3,2,3,4,4,4,4,4,4
53338057,20230522,F,20대,제주도,모름,4,4,4,3,2,2,2,3,2,2,1
53338164,20230522,F,20대,인천광역시,700만원 이상,3,4,4,4,4,4,4,4,4,4,4
53338346,20230522,M,50대,경기도,500이상700만원 미만,5,5,2,5,5,2,2,3,3,3,2
53338865,20230522,M,50대,경기도,700만원 이상,2,2,4,2,2,5,2,2,2,5,5
53340751,20230522,M,30대,경상북도,300만원 미만,5,3,5,3,3,3,3,3,3,3,3
53341261,20230522,F,50대,부산광역시,500이상700만원 미만,3,2,3,3,3,2,2,4,4,3,4
53341327,20230522,F,40대,서울특별시,500이상700만원 미만,2,3,3,3,3,3,3,3,3,3,2
53341508,20230522,F,60대,강원도,300이상500만원 미만,3,3,4,3,3,4,4,1,1,4,3
53342206,20230522,M,50대,충청남도(세종시 포함),500이상700만원 미만,1,1,1,1,1,1,1,1,1,1,1
53342511,20230522,M,40대,서울특별시,700만원 이상,3,3,4,3,3,4,3,4,4,4,3
53342561,20230522,F,50대,경기도,500이상700만원 미만,3,2,4,3,3,3,3,3,3,3,3
53342824,20230522,M,50대,인천광역시,500이상700만원 미만,3,3,3,4,5,4,4,5,4,5,5
53343426,20230522,M,30대,경기도,300이상500만원 미만,3,3,3,3,3,3,3,3,3,4,3
53344231,20230522,F,30대,충청북도,700만원 이상,5,4,4,3,2,4,4,3,3,4,4
53344878,20230522,M,50대,인천광역시,700만원 이상,3,3,3,3,3,3,3,3,3,3,3
53345178,20230522,F,40대,전라북도,300이상500만원 미만,3,3,3,3,3,3,3,3,3,3,3
53345231,20230522,F,40대,대전광역시,300만원 미만,3,3,3,3,3,3,3,3,3,3,3
53346102,20230522,F,50대,경기도,300만원 미만,3,3,2,1,1,1,1,1,1,2,1
53347173,20230522,F,30대,부산광역시,700만원 이상,4,3,3,3,3,4,4,3,3,3,4
53347534,20230522,F,60대,경기도,300이상500만원 미만,3,3,4,3,3,4,4,1,1,3,3
53347628,20230522,F,60대,인천광역시,500이상700만원 미만,5,1,1,2,3,1,1,1,1,5,1
53347763,20230522,F,30대,대구광역시,300만원 미만,3,3,4,3,3,2,3,2,2,4,4
53347937,20230522,F,60대,경기도,500이상700만원 미만,3,3,3,3,4,3,3,3,3,3,3
53348136,20230522,M,40대,전라북도,300이상500만원 미만,3,3,4,3,4,3,3,4,3,5,5
53348358,20230522,F,20대,부산광역시,모름,3,2,5,4,4,3,3,1,1,1,1
53348718,20230522,F,60대,충청북도,300만원 미만,4,3,3,3,4,3,3,2,3,4,4
53349009,20230522,F,50대,서울특별시,500이상700만원 미만,3,1,1,3,2,2,2,4,4,2,3
53349561,20230522,M,40대,제주도,700만원 이상,4,4,4,2,2,3,3,4,2,4,3
53350446,20230522,F,60대,경상남도,300이상500만원 미만,2,3,3,3,3,2,3,1,1,4,4
53350813,20230522,M,60대,경기도,300이상500만원 미만,4,4,4,4,3,3,4,3,3,4,4
53350952,20230522,F,60대,경기도,300만원 미만,4,4,2,2,4,1,1,1,1,2,2
53351170,20230522,M,50대,서울특별시,500이상700만원 미만,4,2,4,4,3,3,4,3,2,5,3
53351203,20230522,F,30대,부산광역시,300만원 미만,5,4,3,4,3,3,4,4,3,4,3
53351270,20230522,M,50대,대구광역시,700만원 이상,5,5,4,3,1,4,1,5,3,4,4
53351479,20230522,F,20대,인천광역시,300만원 미만,3,3,3,3,3,3,3,3,3,3,4
53352092,20230522,F,50대,경상북도,700만원 이상,3,3,3,3,3,3,3,3,3,4,3
53352280,20230522,M,30대,경기도,500이상700만원 미만,1,3,3,3,3,3,2,3,3,4,3
53353064,20230522,M,20대,대구광역시,300이상500만원 미만,4,2,3,3,3,3,4,2,3,3,4
53353126,20230522,F,20대,경상남도,300만원 미만,5,5,5,5,5,5,5,5,5,5,5
53353425,20230522,F,30대,인천광역시,500이상700만원 미만,2,3,5,3,2,2,2,2,2,4,4
53354365,20230522,M,30대,경기도,700만원 이상,3,2,4,2,3,3,4,4,3,3,3
53354645,20230522,F,40대,전라북도,500이상700만원 미만,3,3,5,3,3,4,4,2,3,5,2
53354910,20230522,F,30대,인천광역시,700만원 이상,3,2,4,3,2,2,2,2,2,3,2
53355215,20230522,M,30대,서울특별시,300이상500만원 미만,3,3,3,3,3,3,3,3,3,3,3
53355261,20230522,M,50대,강원도,700만원 이상,3,3,4,3,4,3,3,3,3,4,4
53355631,20230522,M,60대,충청남도(세종시 포함),300이상500만원 미만,3,3,3,3,3,3,3,3,3,3,4
53355728,20230522,M,60대,경기도,300만원 미만,3,4,3,2,3,3,2,3,3,4,3
53357550,20230522,M,50대,전라남도,500이상700만원 미만,4,3,4,3,2,4,3,4,3,5,5
53357615,20230522,F,40대,경상남도,300이상500만원 미만,5,5,5,2,2,5,3,3,3,3,4
53357699,20230522,M,30대,인천광역시,300이상500만원 미만,3,3,4,2,1,1,1,1,4,4,2
53357712,20230522,F,50대,경상북도,300이상500만원 미만,3,2,3,2,2,3,4,1,1,3,4
53357914,20230522,M,30대,경기도,300이상500만원 미만,4,4,4,4,4,4,4,4,4,4,4
53358394,20230522,F,50대,경기도,700만원 이상,3,3,3,3,3,4,3,3,3,4,3
53358428,20230522,F,30대,경상북도,500이상700만원 미만,3,3,3,3,3,3,2,3,3,4,2
53358803,20230522,M,60대,경기도,300만원 미만,2,2,2,2,1,2,1,1,2,4,2
53359116,20230522,M,40대,대구광역시,300이상500만원 미만,4,3,3,3,3,3,3,3,4,4,3
53359283,20230522,M,40대,부산광역시,300이상500만원 미만,4,1,5,3,1,4,4,2,1,1,1
53359418,20230522,F,30대,부산광역시,500이상700만원 미만,3,3,3,3,3,3,3,3,3,3,4
53359540,20230522,F,50대,서울특별시,300만원 미만,3,1,4,1,1,4,3,1,3,3,4
53360253,20230522,F,60대,경상남도,500이상700만원 미만,3,3,2,3,3,1,3,4,3,2,4
53360731,20230522,M,50대,충청북도,700만원 이상,4,2,1,3,3,1,2,4,3,3,2
53361102,20230522,F,60대,인천광역시,700만원 이상,4,3,4,4,3,3,4,3,3,3,2
53361311,20230522,M,30대,전라남도,300만원 미만,3,3,3,3,3,3,3,4,3,3,3
53361575,20230522,M,60대,경기도,700만원 이상,3,3,3,2,2,2,2,3,2,3,3
53362659,20230522,M,50대,대구광역시,700만원 이상,3,3,4,3,3,3,3,4,3,5,5
53363462,20230522,M,50대,충청북도,700만원 이상,3,3,5,3,3,4,4,3,3,4,4
53363821,20230522,M,50대,경기도,300이상500만원 미만,3,3,3,3,3,3,3,4,3,4,5
53363887,20230522,M,60대,충청남도(세종시 포함),500이상700만원 미만,5,4,3,5,4,4,4,5,4,3,4
53364007,20230522,M,60대,서울특별시,300만원 미만,3,3,4,3,3,3,3,3,3,4,5
53364211,20230522,F,50대,서울특별시,300이상500만원 미만,3,4,4,3,3,4,3,3,3,4,4
53364402,20230522,M,60대,충청북도,700만원 이상,2,1,2,2,4,4,2,3,1,1,4
53364544,20230522,F,30대,광주광역시,300이상500만원 미만,5,5,3,3,3,3,3,3,3,5,3
53364669,20230522,F,60대,경기도,300이상500만원 미만,3,3,4,3,3,3,3,4,3,3,3
53364711,20230522,F,50대,서울특별시,700만원 이상,3,3,4,3,4,4,4,3,4,5,4
53365888,20230522,F,60대,대구광역시,700만원 이상,3,3,3,3,3,3,3,3,4,3,2
53366536,20230522,F,40대,충청북도,300만원 미만,3,1,1,3,3,1,1,1,1,2,2
53367025,20230522,M,50대,서울특별시,500이상700만원 미만,3,3,5,3,3,3,5,5,4,4,5
53367278,20230522,M,50대,서울특별시,300만원 미만,3,3,4,3,3,3,3,4,4,3,4
53367834,20230522,M,60대,경기도,300이상500만원 미만,3,1,4,1,3,3,2,3,1,3,4
53368352,20230522,F,60대,제주도,300이상500만원 미만,2,2,3,2,3,4,4,2,2,4,4
53369391,20230522,F,60대,경기도,700만원 이상,3,3,4,3,4,4,4,3,3,2,3
53369791,20230522,M,50대,서울특별시,500이상700만원 미만,4,3,3,3,3,3,2,3,2,4,3
53370150,20230522,F,30대,경상남도,500이상700만원 미만,4,2,4,3,2,4,4,2,2,3,3
53370989,20230522,F,20대,전라남도,700만원 이상,3,5,5,4,3,4,2,2,3,4,2
53371494,20230522,F,50대,광주광역시,500이상700만원 미만,3,3,4,3,1,4,3,3,3,4,5
53371899,20230522,F,50대,경기도,700만원 이상,3,2,4,3,3,5,3,5,3,3,3
53371939,20230522,M,30대,서울특별시,700만원 이상,1,3,3,3,3,3,3,3,3,3,3
53371971,20230522,M,40대,대구광역시,300이상500만원 미만,2,2,3,2,2,3,1,3,3,4,4
53372426,20230522,M,60대,인천광역시,500이상700만원 미만,3,4,3,3,3,3,3,3,3,4,3
53372847,20230522,M,40대,서울특별시,300이상500만원 미만,5,1,4,3,4,3,2,3,1,4,2
53373194,20230522,M,40대,서울특별시,700만원 이상,3,1,1,3,1,1,1,3,3,3,3
53373204,20230522,M,30대,충청남도(세종시 포함),700만원 이상,4,3,4,2,3,2,2,3,3,5,3
53373722,20230522,M,30대,서울특별시,300만원 미만,1,1,1,1,1,1,1,1,1,2,1
53373814,20230522,F,20대,전라남도,300이상500만원 미만,3,3,3,3,1,3,4,4,3,2,5
53373864,20230522,F,50대,서울특별시,700만원 이상,4,4,4,4,4,4,4,4,4,3,4
53374025,20230522,M,50대,충청남도(세종시 포함),300이상500만원 미만,3,3,3,3,3,3,3,3,3,3,3
53374093,20230522,F,20대,전라남도,700만원 이상,5,4,4,4,3,4,3,3,4,5,5
53375044,20230522,M,50대,강원도,500이상700만원 미만,3,3,3,4,4,3,3,3,3,4,3
53375482,20230522,F,50대,부산광역시,700만원 이상,3,3,4,2,3,2,3,3,3,4,4
53375604,20230522,M,60대,경기도,700만원 이상,4,3,5,4,4,4,4,2,1,5,4
53375824,20230522,M,50대,서울특별시,500이상700만원 미만,3,3,2,3,3,2,2,3,3,3,3
53375827,20230522,M,40대,부산광역시,300이상500만원 미만,3,3,3,3,4,3,3,3,3,4,3
53375928,20230522,M,30대,전라남도,500이상700만원 미만,3,3,4,3,3,3,4,3,4,4,3
53376112,20230522,M,60대,경기도,300만원 미만,3,3,3,3,3,3,3,3,3,5,2
53376762,20230522,F,50대,경기도,300만원 미만,3,3,3,3,3,3,3,3,3,3,3
53376809,20230522,M,50대,경기도,500이상700만원 미만,2,3,1,2,3,1,2,1,1,1,1
53376928,20230522,F,60대,서울특별시,500이상700만원 미만,3,3,3,3,3,3,3,3,3,3,3
53372516,20230515,F,60대,부산광역시,700만원 이상,4,4,3,2,3,3,2,2,2,4,4
53332852,20230515,F,60대,부산광역시,500이상700만원 미만,3,4,3,4,4,3,3,3,2,4,4
53333114,20230515,F,60대,부산광역시,300이상500만원 미만,3,3,3,3,3,3,3,4,4,5,3
53360555,20230515,F,50대,서울특별시,700만원 이상,3,3,4,3,3,4,3,4,3,2,4
53339432,20230515,F,50대,서울특별시,300이상500만원 미만,2,3,3,2,2,3,1,1,3,3,3
53377176,20230515,F,50대,서울특별시,500이상700만원 미만,3,4,3,2,2,2,2,2,2,4,4
53367685,20230515,F,50대,서울특별시,500이상700만원 미만,2,2,2,2,2,2,2,3,3,2,1
53334030,20230515,F,50대,경기도,300이상500만원 미만,3,1,3,1,2,3,3,3,3,3,5
53365024,20230515,F,50대,경기도,300이상500만원 미만,4,2,3,2,3,4,3,4,4,3,3
53359098,20230515,F,50대,경기도,700만원 이상,3,3,3,4,3,4,4,4,4,3,3
53353245,20230515,F,50대,경기도,700만원 이상,3,3,3,3,3,3,3,3,3,3,3
53361164,20230515,F,50대,경기도,500이상700만원 미만,3,3,3,3,3,3,3,3,4,4,5
53359182,20230515,F,50대,경기도,500이상700만원 미만,3,3,5,1,1,1,2,1,1,5,5
53363062,20230515,F,50대,경기도,300이상500만원 미만,1,1,4,1,1,2,2,2,1,4,4
53333150,20230515,F,50대,대구광역시,300만원 미만,4,3,3,3,3,4,3,3,4,3,3
53373039,20230515,F,50대,대구광역시,모름,3,3,3,3,3,3,3,3,3,3,4
53369981,20230515,F,50대,대구광역시,700만원 이상,2,3,3,2,2,2,2,3,2,2,4
53362866,20230515,F,50대,경상남도,300이상500만원 미만,3,2,3,1,2,1,3,3,2,2,3
53324355,20230515,F,40대,서울특별시,모름,3,4,4,3,3,4,3,3,4,5,3
53368010,20230515,F,40대,서울특별시,300이상500만원 미만,3,3,4,3,3,4,4,3,3,3,4
53362673,20230515,F,40대,서울특별시,300만원 미만,3,2,3,3,3,2,2,3,2,4,4
53352631,20230515,F,40대,서울특별시,300이상500만원 미만,3,3,3,3,3,3,3,3,3,3,3
53323824,20230515,F,40대,서울특별시,700만원 이상,3,4,3,2,1,2,1,5,4,1,4
53357263,20230515,F,40대,부산광역시,500이상700만원 미만,5,2,3,3,3,2,3,3,3,3,4
53352429,20230515,F,40대,부산광역시,300이상500만원 미만,1,1,1,1,1,1,1,1,1,1,1
53343429,20230515,F,40대,광주광역시,300만원 미만,4,4,3,3,3,1,2,4,4,3,5
53366939,20230515,F,40대,경상남도,500이상700만원 미만,4,1,3,5,3,3,3,3,1,1,1
53353248,20230515,F,40대,경상남도,300이상500만원 미만,3,3,3,3,3,3,3,3,3,3,3
53335025,20230515,F,30대,서울특별시,500이상700만원 미만,1,2,3,3,3,5,4,3,3,4,4
53376735,20230515,F,30대,서울특별시,300이상500만원 미만,3,3,3,3,3,3,3,3,3,3,3
53360858,20230515,F,30대,경기도,700만원 이상,1,1,4,1,1,1,1,1,1,3,5
53361122,20230515,F,30대,경기도,300이상500만원 미만,4,4,5,4,3,5,5,3,4,3,5
53331315,20230515,F,30대,경기도,300이상500만원 미만,3,3,4,1,2,2,3,3,3,4,5
53342157,20230515,F,30대,경기도,500이상700만원 미만,5,3,3,2,2,1,3,1,1,5,4
53339891,20230515,F,30대,경기도,700만원 이상,3,3,5,4,4,3,5,4,4,3,5
53344521,20230515,F,30대,부산광역시,300만원 미만,5,3,3,3,3,3,4,4,3,3,3
53366188,20230515,F,20대,서울특별시,모름,3,3,3,3,3,3,3,3,3,3,4
53324954,20230515,F,20대,서울특별시,700만원 이상,3,3,4,3,3,4,4,4,4,5,5
53341467,20230515,F,20대,서울특별시,300이상500만원 미만,2,3,3,3,3,3,3,3,3,3,3
53324374,20230515,F,20대,서울특별시,700만원 이상,3,3,4,3,3,3,3,4,3,4,5
53362837,20230515,F,20대,서울특별시,모름,2,4,5,3,3,3,3,3,3,2,5
53372819,20230515,M,60대,서울특별시,500이상700만원 미만,2,4,3,3,3,3,3,2,2,4,3
53338623,20230515,M,60대,서울특별시,700만원 이상,3,3,3,3,3,3,4,4,4,4,4
53322438,20230515,M,60대,서울특별시,700만원 이상,1,3,4,3,3,4,2,3,2,3,5
53339746,20230515,M,60대,서울특별시,500이상700만원 미만,2,4,3,3,3,4,3,3,3,4,2
53350046,20230515,M,60대,서울특별시,500이상700만원 미만,3,3,3,3,3,3,3,3,3,3,3
53366330,20230515,M,60대,서울특별시,300이상500만원 미만,1,3,3,3,3,2,3,3,3,3,3
53354052,20230515,M,60대,경상남도,300만원 미만,1,1,2,1,1,3,1,1,1,1,1
53359286,20230515,M,60대,경상남도,500이상700만원 미만,2,2,3,2,3,3,3,5,4,3,3
